SID,SEASON,NAME,ISO_TIME,NATURE,LAT,LON,NEWDELHI_WIND,NEWDELHI_PRES,STORM_SPEED,STORM_DIR
2013305N07141,2013,UNNAMED,2013-11-19 06:00:00,DS,12.2,64.5,,,17,265
2013305N07141,2013,UNNAMED,2013-11-19 09:00:00,DS,12.2,63.6,,,17,275
2013305N07141,2013,UNNAMED,2013-11-19 12:00:00,TS,12.3,62.8,,,15,280
2013305N07141,2013,UNNAMED,2013-11-19 15:00:00,TS,12.5,62.1,,,14,285
2013305N07141,2013,UNNAMED,2013-11-19 18:00:00,DS,12.7,61.4,,,15,280
2013305N07141,2013,UNNAMED,2013-11-19 21:00:00,DS,12.8,60.6,,,15,275
2013305N07141,2013,UNNAMED,2013-11-20 00:00:00,DS,12.8,59.9,,,9,270
2013305N07141,2013,UNNAMED,2013-11-20 03:00:00,DS,12.8,59.6,,,5,270
2013305N07141,2013,UNNAMED,2013-11-20 06:00:00,DS,12.8,59.4,,,7,280
2013305N07141,2013,UNNAMED,2013-11-20 09:00:00,DS,12.9,58.9,,,11,280
2013305N07141,2013,UNNAMED,2013-11-20 12:00:00,DS,13.0,58.3,,,12,270
2013305N07141,2013,UNNAMED,2013-11-20 15:00:00,DS,12.9,57.7,,,12,260
2013305N07141,2013,UNNAMED,2013-11-20 18:00:00,DS,12.8,57.1,,,12,255
2013305N07141,2013,UNNAMED,2013-11-20 21:00:00,DS,12.7,56.5,,,11,255
2013305N07141,2013,UNNAMED,2013-11-21 00:00:00,DS,12.5,56.0,,,11,255
2013310N06066,2013,UNNAMED,2013-11-06 00:00:00,DS,5.6,66.4,,,8,325
2013310N06066,2013,UNNAMED,2013-11-06 03:00:00,DS,5.9,66.2,,,8,320
2013310N06066,2013,UNNAMED,2013-11-06 06:00:00,DS,6.2,65.9,,,9,305
2013310N06066,2013,UNNAMED,2013-11-06 09:00:00,DS,6.4,65.5,,,11,295
2013310N06066,2013,UNNAMED,2013-11-06 12:00:00,TS,6.7,64.9,,,14,300
2013310N06066,2013,UNNAMED,2013-11-06 15:00:00,TS,7.1,64.3,,,15,300
2013310N06066,2013,UNNAMED,2013-11-06 18:00:00,DS,7.5,63.6,,,15,290
2013310N06066,2013,UNNAMED,2013-11-06 21:00:00,DS,7.6,62.9,,,15,280
2013310N06066,2013,UNNAMED,2013-11-07 00:00:00,DS,7.7,62.1,,,16,275
2013310N06066,2013,UNNAMED,2013-11-07 03:00:00,DS,7.8,61.2,,,17,280
2013310N06066,2013,UNNAMED,2013-11-07 06:00:00,DS,8.0,60.4,,,16,280
2013310N06066,2013,UNNAMED,2013-11-07 09:00:00,DS,8.2,59.7,,,14,280
2013310N06066,2013,UNNAMED,2013-11-07 12:00:00,DS,8.3,59.0,,,12,275
2013310N06066,2013,UNNAMED,2013-11-07 15:00:00,DS,8.3,58.4,,,11,265
2013310N06066,2013,UNNAMED,2013-11-07 18:00:00,TS,8.2,57.9,,,10,265
2013310N06066,2013,UNNAMED,2013-11-07 21:00:00,TS,8.2,57.4,,,9,265
2013310N06066,2013,UNNAMED,2013-11-08 00:00:00,DS,8.1,57.0,,,9,260
2013310N06066,2013,UNNAMED,2013-11-08 03:00:00,DS,8.0,56.6,,,8,260
2013310N06066,2013,UNNAMED,2013-11-08 06:00:00,TS,7.9,56.2,25.0,1006.0,10,270
2013310N06066,2013,UNNAMED,2013-11-08 09:00:00,TS,8.0,55.6,25.0,1005.0,12,275
2013310N06066,2013,UNNAMED,2013-11-08 12:00:00,TS,8.1,55.0,25.0,1004.0,11,270
2013310N06066,2013,UNNAMED,2013-11-08 15:00:00,TS,8.0,54.5,25.0,1004.0,10,265
2013310N06066,2013,UNNAMED,2013-11-08 18:00:00,TS,8.0,54.0,25.0,1004.0,9,270
2013310N06066,2013,UNNAMED,2013-11-08 21:00:00,TS,8.0,53.5,28.0,1003.0,9,270
2013310N06066,2013,UNNAMED,2013-11-09 00:00:00,TS,8.0,53.1,30.0,1002.0,8,270
2013310N06066,2013,UNNAMED,2013-11-09 03:00:00,TS,8.0,52.8,30.0,1002.0,4,270
2013310N06066,2013,UNNAMED,2013-11-09 06:00:00,TS,8.0,52.7,30.0,1002.0,4,270
2013310N06066,2013,UNNAMED,2013-11-09 09:00:00,TS,8.0,52.4,30.0,1002.0,6,270
2013310N06066,2013,UNNAMED,2013-11-09 12:00:00,TS,8.0,52.1,30.0,1002.0,5,270
2013310N06066,2013,UNNAMED,2013-11-09 15:00:00,TS,8.0,51.9,30.0,1002.0,1,270
2013310N06066,2013,UNNAMED,2013-11-09 18:00:00,TS,8.0,51.9,30.0,1002.0,1,270
2013310N06066,2013,UNNAMED,2013-11-09 21:00:00,TS,8.0,51.8,30.0,1002.0,1,270
2013310N06066,2013,UNNAMED,2013-11-10 00:00:00,TS,8.0,51.8,30.0,1002.0,2,270
2013310N06066,2013,UNNAMED,2013-11-10 03:00:00,TS,8.0,51.6,30.0,1002.0,4,270
2013310N06066,2013,UNNAMED,2013-11-10 06:00:00,TS,8.0,51.3,30.0,1002.0,5,275
2013310N06066,2013,UNNAMED,2013-11-10 09:00:00,TS,8.0,51.2,30.0,1002.0,2,305
2013310N06066,2013,UNNAMED,2013-11-10 12:00:00,TS,8.1,51.2,30.0,1002.0,3,290
2013310N06066,2013,UNNAMED,2013-11-10 15:00:00,TS,8.1,50.9,30.0,1002.0,6,280
2013310N06066,2013,UNNAMED,2013-11-10 18:00:00,TS,8.2,50.6,30.0,1002.0,6,285
2013310N06066,2013,UNNAMED,2013-11-10 21:00:00,TS,8.3,50.4,30.0,1002.0,6,295
2013310N06066,2013,UNNAMED,2013-11-11 00:00:00,TS,8.4,50.1,30.0,1002.0,8,300
2013310N06066,2013,UNNAMED,2013-11-11 03:00:00,TS,8.7,49.7,30.0,1002.0,10,300
2013310N06066,2013,UNNAMED,2013-11-11 06:00:00,TS,8.9,49.2,25.0,1004.0,12,300
2013310N06066,2013,UNNAMED,2013-11-11 09:00:00,TS,9.2,48.6,,,13,290
2013310N06066,2013,UNNAMED,2013-11-11 12:00:00,TS,9.4,48.0,,,12,280
2013310N06066,2013,UNNAMED,2013-11-11 15:00:00,TS,9.5,47.4,,,11,275
2013310N06066,2013,UNNAMED,2013-11-11 18:00:00,TS,9.5,46.9,,,10,280
2013310N06066,2013,UNNAMED,2013-11-11 21:00:00,TS,9.6,46.4,,,9,290
2013310N06066,2013,UNNAMED,2013-11-12 00:00:00,TS,9.8,46.0,,,9,295
2013322N13090,2013,HELEN,2013-11-18 00:00:00,DS,13.3,90.0,,,13,300
2013322N13090,2013,HELEN,2013-11-18 03:00:00,DS,13.6,89.5,,,13,305
2013322N13090,2013,HELEN,2013-11-18 06:00:00,TS,14.0,88.9,,,13,305
2013322N13090,2013,HELEN,2013-11-18 09:00:00,TS,14.4,88.3,,,13,305
2013322N13090,2013,HELEN,2013-11-18 12:00:00,TS,14.7,87.8,,,11,295
2013322N13090,2013,HELEN,2013-11-18 15:00:00,TS,14.8,87.3,,,9,275
2013322N13090,2013,HELEN,2013-11-18 18:00:00,TS,14.8,86.9,,,8,270
2013322N13090,2013,HELEN,2013-11-18 21:00:00,TS,14.8,86.5,,,7,265
2013322N13090,2013,HELEN,2013-11-19 00:00:00,TS,14.7,86.2,25.0,1004.0,6,265
2013322N13090,2013,HELEN,2013-11-19 03:00:00,TS,14.8,85.9,25.0,1004.0,6,275
2013322N13090,2013,HELEN,2013-11-19 06:00:00,TS,14.8,85.6,25.0,1004.0,6,280
2013322N13090,2013,HELEN,2013-11-19 09:00:00,TS,14.9,85.3,25.0,1004.0,5,295
2013322N13090,2013,HELEN,2013-11-19 12:00:00,TS,15.0,85.1,25.0,1004.0,4,285
2013322N13090,2013,HELEN,2013-11-19 15:00:00,TS,15.0,84.9,30.0,1002.0,5,265
2013322N13090,2013,HELEN,2013-11-19 18:00:00,TS,15.0,84.5,30.0,1002.0,6,270
2013322N13090,2013,HELEN,2013-11-19 21:00:00,TS,15.0,84.2,30.0,1002.0,4,285
2013322N13090,2013,HELEN,2013-11-20 00:00:00,TS,15.1,84.1,30.0,1002.0,2,305
2013322N13090,2013,HELEN,2013-11-20 03:00:00,TS,15.1,84.1,35.0,1000.0,2,345
2013322N13090,2013,HELEN,2013-11-20 06:00:00,TS,15.3,84.1,40.0,1000.0,2,345
2013322N13090,2013,HELEN,2013-11-20 09:00:00,TS,15.3,84.0,40.0,1000.0,2,330
2013322N13090,2013,HELEN,2013-11-20 12:00:00,TS,15.4,84.0,45.0,998.0,2,315
2013322N13090,2013,HELEN,2013-11-20 15:00:00,TS,15.4,83.9,45.0,998.0,2,295
2013322N13090,2013,HELEN,2013-11-20 18:00:00,TS,15.5,83.8,45.0,996.0,3,300
2013322N13090,2013,HELEN,2013-11-20 21:00:00,TS,15.6,83.7,45.0,996.0,2,310
2013322N13090,2013,HELEN,2013-11-21 00:00:00,TS,15.7,83.6,50.0,994.0,3,315
2013322N13090,2013,HELEN,2013-11-21 03:00:00,TS,15.8,83.4,50.0,992.0,3,315
2013322N13090,2013,HELEN,2013-11-21 06:00:00,TS,15.9,83.3,55.0,990.0,4,305
2013322N13090,2013,HELEN,2013-11-21 09:00:00,TS,16.0,83.1,55.0,990.0,4,300
2013322N13090,2013,HELEN,2013-11-21 12:00:00,TS,16.1,83.0,55.0,990.0,4,285
2013322N13090,2013,HELEN,2013-11-21 15:00:00,TS,16.1,82.7,55.0,990.0,3,280
2013322N13090,2013,HELEN,2013-11-21 18:00:00,TS,16.2,82.6,55.0,990.0,4,275
2013322N13090,2013,HELEN,2013-11-21 21:00:00,TS,16.1,82.3,55.0,990.0,6,270
2013322N13090,2013,HELEN,2013-11-22 00:00:00,TS,16.2,82.0,55.0,990.0,5,275
2013322N13090,2013,HELEN,2013-11-22 03:00:00,TS,16.2,81.7,55.0,990.0,5,275
2013322N13090,2013,HELEN,2013-11-22 06:00:00,TS,16.2,81.4,55.0,990.0,5,255
2013322N13090,2013,HELEN,2013-11-22 09:00:00,TS,16.0,81.2,40.0,1000.0,7,240
2013322N13090,2013,HELEN,2013-11-22 12:00:00,TS,15.8,80.8,30.0,1002.0,7,255
2013322N13090,2013,HELEN,2013-11-22 15:00:00,TS,15.9,80.5,28.0,1003.0,7,290
2013322N13090,2013,HELEN,2013-11-22 18:00:00,TS,16.1,80.2,25.0,1004.0,8,300
2013322N13090,2013,HELEN,2013-11-22 21:00:00,TS,16.3,79.7,,,9,300
2013322N13090,2013,HELEN,2013-11-23 00:00:00,DS,16.5,79.4,,,8,310
2013322N13090,2013,HELEN,2013-11-23 03:00:00,DS,16.8,79.1,,,9,320
2013322N13090,2013,HELEN,2013-11-23 06:00:00,DS,17.2,78.8,,,9,325
2013324N07103,2013,LEHAR,2013-11-19 18:00:00,DS,7.3,103.3,,,7,190
2013324N07103,2013,LEHAR,2013-11-19 21:00:00,DS,7.0,103.2,,,5,200
2013324N07103,2013,LEHAR,2013-11-20 00:00:00,DS,6.8,103.1,,,4,250
2013324N07103,2013,LEHAR,2013-11-20 03:00:00,DS,6.8,102.9,,,5,280
2013324N07103,2013,LEHAR,2013-11-20 06:00:00,DS,6.9,102.6,,,4,255
2013324N07103,2013,LEHAR,2013-11-20 09:00:00,DS,6.7,102.4,,,5,215
2013324N07103,2013,LEHAR,2013-11-20 12:00:00,DS,6.5,102.3,,,5,220
2013324N07103,2013,LEHAR,2013-11-20 15:00:00,DS,6.4,102.2,,,4,235
2013324N07103,2013,LEHAR,2013-11-20 18:00:00,DS,6.3,102.0,,,3,250
2013324N07103,2013,LEHAR,2013-11-20 21:00:00,DS,6.3,101.9,,,3,270
2013324N07103,2013,LEHAR,2013-11-21 00:00:00,DS,6.3,101.7,,,4,275
2013324N07103,2013,LEHAR,2013-11-21 03:00:00,DS,6.3,101.5,,,5,280
2013324N07103,2013,LEHAR,2013-11-21 06:00:00,DS,6.4,101.2,,,6,295
2013324N07103,2013,LEHAR,2013-11-21 09:00:00,DS,6.6,100.9,,,7,295
2013324N07103,2013,LEHAR,2013-11-21 12:00:00,DS,6.7,100.6,,,7,285
2013324N07103,2013,LEHAR,2013-11-21 15:00:00,DS,6.7,100.2,,,7,270
2013324N07103,2013,LEHAR,2013-11-21 18:00:00,DS,6.7,99.9,,,6,265
2013324N07103,2013,LEHAR,2013-11-21 21:00:00,DS,6.7,99.6,,,5,260
2013324N07103,2013,LEHAR,2013-11-22 00:00:00,DS,6.6,99.4,,,5,240
2013324N07103,2013,LEHAR,2013-11-22 03:00:00,DS,6.4,99.2,,,5,235
2013324N07103,2013,LEHAR,2013-11-22 06:00:00,DS,6.3,99.0,,,5,245
2013324N07103,2013,LEHAR,2013-11-22 09:00:00,DS,6.2,98.7,,,5,270
2013324N07103,2013,LEHAR,2013-11-22 12:00:00,DS,6.3,98.5,,,4,310
2013324N07103,2013,LEHAR,2013-11-22 15:00:00,DS,6.5,98.4,,,5,340
2013324N07103,2013,LEHAR,2013-11-22 18:00:00,TS,6.8,98.3,,,6,330
2013324N07103,2013,LEHAR,2013-11-22 21:00:00,TS,7.0,98.1,,,7,315
2013324N07103,2013,LEHAR,2013-11-23 00:00:00,TS,7.3,97.8,,,8,315
2013324N07103,2013,LEHAR,2013-11-23 03:00:00,TS,7.6,97.5,,,9,320
2013324N07103,2013,LEHAR,2013-11-23 06:00:00,TS,8.0,97.2,,,9,320
2013324N07103,2013,LEHAR,2013-11-23 09:00:00,TS,8.3,96.9,,,9,315
2013324N07103,2013,LEHAR,2013-11-23 12:00:00,TS,8.7,96.6,25.0,1004.0,8,315
2013324N07103,2013,LEHAR,2013-11-23 15:00:00,TS,8.9,96.3,28.0,1003.0,8,320
2013324N07103,2013,LEHAR,2013-11-23 18:00:00,TS,9.2,96.1,30.0,1002.0,10,315
2013324N07103,2013,LEHAR,2013-11-23 21:00:00,TS,9.6,95.6,33.0,1001.0,11,310
2013324N07103,2013,LEHAR,2013-11-24 00:00:00,TS,10.0,95.2,35.0,999.0,8,310
2013324N07103,2013,LEHAR,2013-11-24 03:00:00,TS,10.2,95.0,40.0,998.0,8,310
2013324N07103,2013,LEHAR,2013-11-24 06:00:00,TS,10.6,94.6,40.0,998.0,11,305
2013324N07103,2013,LEHAR,2013-11-24 09:00:00,TS,10.8,94.1,45.0,996.0,10,300
2013324N07103,2013,LEHAR,2013-11-24 12:00:00,TS,11.0,93.7,45.0,996.0,7,300
2013324N07103,2013,LEHAR,2013-11-24 15:00:00,TS,11.1,93.5,45.0,996.0,7,310
2013324N07103,2013,LEHAR,2013-11-24 18:00:00,TS,11.5,93.2,45.0,996.0,9,300
2013324N07103,2013,LEHAR,2013-11-24 21:00:00,TS,11.5,92.7,45.0,996.0,7,305
2013324N07103,2013,LEHAR,2013-11-25 00:00:00,TS,11.8,92.6,55.0,992.0,6,305
2013324N07103,2013,LEHAR,2013-11-25 03:00:00,TS,11.9,92.2,55.0,990.0,7,280
2013324N07103,2013,LEHAR,2013-11-25 06:00:00,TS,12.0,91.9,55.0,988.0,5,280
2013324N07103,2013,LEHAR,2013-11-25 09:00:00,TS,12.0,91.7,60.0,988.0,4,325
2013324N07103,2013,LEHAR,2013-11-25 12:00:00,TS,12.3,91.6,60.0,988.0,6,305
2013324N07103,2013,LEHAR,2013-11-25 15:00:00,TS,12.3,91.2,60.0,988.0,5,280
2013324N07103,2013,LEHAR,2013-11-25 18:00:00,TS,12.4,91.1,55.0,988.0,3,290
2013324N07103,2013,LEHAR,2013-11-25 21:00:00,TS,12.4,90.9,65.0,984.0,6,280
2013324N07103,2013,LEHAR,2013-11-26 00:00:00,TS,12.5,90.5,70.0,982.0,9,275
2013324N07103,2013,LEHAR,2013-11-26 03:00:00,TS,12.5,90.1,70.0,982.0,9,275
2013324N07103,2013,LEHAR,2013-11-26 06:00:00,TS,12.6,89.6,70.0,982.0,9,290
2013324N07103,2013,LEHAR,2013-11-26 09:00:00,TS,12.9,89.1,70.0,982.0,9,290
2013324N07103,2013,LEHAR,2013-11-26 12:00:00,TS,13.0,88.7,70.0,982.0,6,280
2013324N07103,2013,LEHAR,2013-11-26 15:00:00,TS,13.0,88.5,70.0,982.0,7,290
2013324N07103,2013,LEHAR,2013-11-26 18:00:00,TS,13.2,88.1,75.0,980.0,10,285
2013324N07103,2013,LEHAR,2013-11-26 21:00:00,TS,13.3,87.5,75.0,980.0,11,290
2013324N07103,2013,LEHAR,2013-11-27 00:00:00,TS,13.6,87.0,75.0,980.0,11,290
2013324N07103,2013,LEHAR,2013-11-27 03:00:00,TS,13.6,86.5,75.0,980.0,11,290
2013324N07103,2013,LEHAR,2013-11-27 06:00:00,TS,13.9,86.0,70.0,982.0,10,290
2013324N07103,2013,LEHAR,2013-11-27 09:00:00,TS,14.0,85.5,65.0,984.0,9,285
2013324N07103,2013,LEHAR,2013-11-27 12:00:00,TS,14.2,85.1,55.0,988.0,9,290
2013324N07103,2013,LEHAR,2013-11-27 15:00:00,TS,14.2,84.6,55.0,988.0,10,290
2013324N07103,2013,LEHAR,2013-11-27 18:00:00,TS,14.6,84.1,45.0,996.0,11,295
2013324N07103,2013,LEHAR,2013-11-27 21:00:00,TS,14.7,83.6,40.0,998.0,16,290
2013324N07103,2013,LEHAR,2013-11-28 00:00:00,TS,15.1,82.5,30.0,1000.0,15,295
2013324N07103,2013,LEHAR,2013-11-28 03:00:00,TS,15.3,82.1,30.0,1000.0,8,290
2013324N07103,2013,LEHAR,2013-11-28 06:00:00,TS,15.3,81.7,30.0,1000.0,7,285
2013324N07103,2013,LEHAR,2013-11-28 09:00:00,TS,15.5,81.4,25.0,1002.0,7,290
2013324N07103,2013,LEHAR,2013-11-28 12:00:00,TS,15.5,81.0,20.0,1004.0,8,265
2013324N07103,2013,LEHAR,2013-11-28 15:00:00,TS,15.4,80.6,,,10,265
2013324N07103,2013,LEHAR,2013-11-28 18:00:00,TS,15.4,80.0,,,12,285
2013324N07103,2013,LEHAR,2013-11-28 21:00:00,TS,15.7,79.4,,,14,300
2013324N07103,2013,LEHAR,2013-11-29 00:00:00,DS,16.1,78.8,,,15,305
2013339N09084,2013,MADI,2013-12-05 00:00:00,DS,9.0,84.3,,,2,300
2013339N09084,2013,MADI,2013-12-05 03:00:00,DS,9.1,84.2,,,2,295
2013339N09084,2013,MADI,2013-12-05 06:00:00,DS,9.1,84.1,,,2,295
2013339N09084,2013,MADI,2013-12-05 09:00:00,DS,9.1,84.0,,,2,295
2013339N09084,2013,MADI,2013-12-05 12:00:00,TS,9.2,83.9,,,2,315
2013339N09084,2013,MADI,2013-12-05 15:00:00,TS,9.3,83.8,,,2,335
2013339N09084,2013,MADI,2013-12-05 18:00:00,TS,9.4,83.8,,,2,335
2013339N09084,2013,MADI,2013-12-05 21:00:00,TS,9.5,83.7,,,2,335
2013339N09084,2013,MADI,2013-12-06 00:00:00,TS,9.6,83.7,,,2,0
2013339N09084,2013,MADI,2013-12-06 03:00:00,TS,9.7,83.7,25.0,1004.0,2,25
2013339N09084,2013,MADI,2013-12-06 06:00:00,TS,9.8,83.8,25.0,1004.0,2,35
2013339N09084,2013,MADI,2013-12-06 09:00:00,TS,9.9,83.9,25.0,1004.0,2,25
2013339N09084,2013,MADI,2013-12-06 12:00:00,TS,10.0,83.9,25.0,1004.0,2,20
2013339N09084,2013,MADI,2013-12-06 15:00:00,TS,10.1,83.9,28.0,1003.0,2,15
2013339N09084,2013,MADI,2013-12-06 18:00:00,TS,10.2,84.0,30.0,1002.0,2,30
2013339N09084,2013,MADI,2013-12-06 21:00:00,TS,10.3,84.0,33.0,1000.0,2,45
2013339N09084,2013,MADI,2013-12-07 00:00:00,TS,10.4,84.1,35.0,998.0,2,50
2013339N09084,2013,MADI,2013-12-07 03:00:00,TS,10.4,84.2,35.0,998.0,2,35
2013339N09084,2013,MADI,2013-12-07 06:00:00,TS,10.5,84.3,45.0,996.0,3,30
2013339N09084,2013,MADI,2013-12-07 09:00:00,TS,10.7,84.3,55.0,992.0,4,25
2013339N09084,2013,MADI,2013-12-07 12:00:00,TS,10.9,84.4,55.0,992.0,4,25
2013339N09084,2013,MADI,2013-12-07 15:00:00,TS,11.0,84.5,55.0,992.0,4,15
2013339N09084,2013,MADI,2013-12-07 18:00:00,TS,11.3,84.5,55.0,990.0,5,5
2013339N09084,2013,MADI,2013-12-07 21:00:00,TS,11.5,84.5,55.0,990.0,6,5
2013339N09084,2013,MADI,2013-12-08 00:00:00,TS,11.9,84.6,60.0,988.0,5,5
2013339N09084,2013,MADI,2013-12-08 03:00:00,TS,12.1,84.6,60.0,988.0,5,15
2013339N09084,2013,MADI,2013-12-08 06:00:00,TS,12.4,84.7,65.0,986.0,6,10
2013339N09084,2013,MADI,2013-12-08 09:00:00,TS,12.6,84.7,65.0,986.0,6,0
2013339N09084,2013,MADI,2013-12-08 12:00:00,TS,13.0,84.7,65.0,986.0,6,355
2013339N09084,2013,MADI,2013-12-08 15:00:00,TS,13.2,84.7,65.0,986.0,5,355
2013339N09084,2013,MADI,2013-12-08 18:00:00,TS,13.4,84.6,65.0,986.0,5,355
2013339N09084,2013,MADI,2013-12-08 21:00:00,TS,13.6,84.6,65.0,986.0,5,0
2013339N09084,2013,MADI,2013-12-09 00:00:00,TS,13.9,84.6,65.0,986.0,4,0
2013339N09084,2013,MADI,2013-12-09 03:00:00,TS,14.1,84.7,65.0,986.0,5,5
2013339N09084,2013,MADI,2013-12-09 06:00:00,TS,14.3,84.7,65.0,986.0,4,10
2013339N09084,2013,MADI,2013-12-09 09:00:00,TS,14.4,84.7,65.0,986.0,3,15
2013339N09084,2013,MADI,2013-12-09 12:00:00,TS,14.6,84.8,60.0,988.0,3,15
2013339N09084,2013,MADI,2013-12-09 15:00:00,TS,14.7,84.8,60.0,988.0,2,25
2013339N09084,2013,MADI,2013-12-09 18:00:00,TS,14.8,84.9,60.0,988.0,2,30
2013339N09084,2013,MADI,2013-12-09 21:00:00,TS,14.8,84.9,60.0,988.0,2,35
2013339N09084,2013,MADI,2013-12-10 00:00:00,TS,15.0,85.1,60.0,988.0,5,40
2013339N09084,2013,MADI,2013-12-10 03:00:00,TS,15.3,85.3,65.0,988.0,5,30
2013339N09084,2013,MADI,2013-12-10 06:00:00,TS,15.4,85.3,65.0,988.0,3,350
2013339N09084,2013,MADI,2013-12-10 09:00:00,TS,15.5,85.2,65.0,988.0,4,255
2013339N09084,2013,MADI,2013-12-10 12:00:00,TS,15.3,85.0,55.0,990.0,7,225
2013339N09084,2013,MADI,2013-12-10 15:00:00,TS,15.1,84.7,55.0,990.0,6,225
2013339N09084,2013,MADI,2013-12-10 18:00:00,TS,14.9,84.6,50.0,992.0,5,215
2013339N09084,2013,MADI,2013-12-10 21:00:00,TS,14.7,84.4,45.0,994.0,7,220
2013339N09084,2013,MADI,2013-12-11 00:00:00,TS,14.4,84.1,40.0,996.0,8,225
2013339N09084,2013,MADI,2013-12-11 03:00:00,TS,14.1,83.8,30.0,998.0,8,220
2013339N09084,2013,MADI,2013-12-11 06:00:00,TS,13.8,83.6,30.0,998.0,7,215
2013339N09084,2013,MADI,2013-12-11 09:00:00,TS,13.6,83.4,30.0,1000.0,6,215
2013339N09084,2013,MADI,2013-12-11 12:00:00,TS,13.4,83.3,30.0,1000.0,6,220
2013339N09084,2013,MADI,2013-12-11 15:00:00,TS,13.1,83.0,28.0,1000.0,7,225
2013339N09084,2013,MADI,2013-12-11 18:00:00,TS,12.9,82.7,25.0,1000.0,8,230
2013339N09084,2013,MADI,2013-12-11 21:00:00,TS,12.6,82.4,25.0,1000.0,9,235
2013339N09084,2013,MADI,2013-12-12 00:00:00,TS,12.3,82.0,25.0,1000.0,11,225
2013339N09084,2013,MADI,2013-12-12 03:00:00,TS,11.9,81.5,25.0,1000.0,12,220
2013339N09084,2013,MADI,2013-12-12 06:00:00,TS,11.4,81.2,25.0,1000.0,12,215
2013339N09084,2013,MADI,2013-12-12 09:00:00,TS,10.9,80.8,25.0,1000.0,13,220
2013339N09084,2013,MADI,2013-12-12 12:00:00,TS,10.4,80.3,25.0,1000.0,14,240
2013339N09084,2013,MADI,2013-12-12 15:00:00,TS,10.2,79.6,23.0,1002.0,15,255
2013339N09084,2013,MADI,2013-12-12 18:00:00,TS,10.0,78.8,20.0,1004.0,16,265
2014003N08086,2014,UNNAMED,2014-01-02 18:00:00,DS,7.6,85.5,,,4,280
2014003N08086,2014,UNNAMED,2014-01-02 21:00:00,DS,7.6,85.3,,,4,285
2014003N08086,2014,UNNAMED,2014-01-03 00:00:00,DS,7.7,85.1,,,4,290
2014003N08086,2014,UNNAMED,2014-01-03 03:00:00,DS,7.8,84.9,,,4,305
2014003N08086,2014,UNNAMED,2014-01-03 06:00:00,TS,7.9,84.8,,,3,320
2014003N08086,2014,UNNAMED,2014-01-03 09:00:00,TS,8.0,84.7,,,4,325
2014003N08086,2014,UNNAMED,2014-01-03 12:00:00,TS,8.2,84.6,,,4,325
2014003N08086,2014,UNNAMED,2014-01-03 15:00:00,TS,8.3,84.5,,,4,315
2014003N08086,2014,UNNAMED,2014-01-03 18:00:00,TS,8.5,84.3,,,5,305
2014003N08086,2014,UNNAMED,2014-01-03 21:00:00,TS,8.7,84.1,,,6,300
2014003N08086,2014,UNNAMED,2014-01-04 00:00:00,TS,8.8,83.8,,,5,290
2014003N08086,2014,UNNAMED,2014-01-04 03:00:00,TS,8.8,83.5,25.0,1006.0,6,290
2014003N08086,2014,UNNAMED,2014-01-04 06:00:00,TS,9.0,83.2,25.0,1006.0,6,295
2014003N08086,2014,UNNAMED,2014-01-04 09:00:00,TS,9.1,83.0,25.0,1006.0,3,280
2014003N08086,2014,UNNAMED,2014-01-04 12:00:00,TS,9.1,82.9,25.0,1006.0,3,280
2014003N08086,2014,UNNAMED,2014-01-04 15:00:00,TS,9.1,82.7,25.0,1006.0,5,290
2014003N08086,2014,UNNAMED,2014-01-04 18:00:00,TS,9.2,82.5,25.0,1006.0,5,290
2014003N08086,2014,UNNAMED,2014-01-04 21:00:00,TS,9.3,82.2,25.0,1006.0,4,285
2014003N08086,2014,UNNAMED,2014-01-05 00:00:00,TS,9.3,82.1,25.0,1006.0,2,280
2014003N08086,2014,UNNAMED,2014-01-05 03:00:00,TS,9.3,82.0,25.0,1006.0,2,270
2014003N08086,2014,UNNAMED,2014-01-05 06:00:00,TS,9.3,81.9,25.0,1006.0,3,270
2014003N08086,2014,UNNAMED,2014-01-05 09:00:00,TS,9.3,81.7,25.0,1005.0,2,270
2014003N08086,2014,UNNAMED,2014-01-05 12:00:00,TS,9.3,81.6,25.0,1004.0,2,270
2014003N08086,2014,UNNAMED,2014-01-05 15:00:00,TS,9.3,81.5,25.0,1004.0,2,270
2014003N08086,2014,UNNAMED,2014-01-05 18:00:00,TS,9.3,81.4,25.0,1004.0,1,270
2014003N08086,2014,UNNAMED,2014-01-05 21:00:00,TS,9.3,81.4,25.0,1004.0,1,270
2014003N08086,2014,UNNAMED,2014-01-06 00:00:00,TS,9.3,81.3,25.0,1004.0,3,275
2014003N08086,2014,UNNAMED,2014-01-06 03:00:00,TS,9.3,81.1,25.0,1006.0,5,240
2014003N08086,2014,UNNAMED,2014-01-06 06:00:00,TS,9.1,80.9,25.0,1006.0,5,220
2014003N08086,2014,UNNAMED,2014-01-06 09:00:00,TS,8.9,80.7,25.0,1006.0,3,220
2014003N08086,2014,UNNAMED,2014-01-06 12:00:00,TS,8.8,80.6,25.0,1006.0,3,220
2014003N08086,2014,UNNAMED,2014-01-06 15:00:00,TS,8.7,80.5,25.0,1006.0,5,220
2014003N08086,2014,UNNAMED,2014-01-06 18:00:00,TS,8.4,80.3,25.0,1006.0,6,220
2014003N08086,2014,UNNAMED,2014-01-06 21:00:00,TS,8.2,80.1,25.0,1006.0,7,220
